0,1,2
0.3704279365607689,7.67890459296071,0.02
0.468423514738432,7.614020708342554,0.02
0.5654303618352198,7.550292914167378,0.02
0.6614434170939508,7.4877166176946774,0.02
0.7564589371827722,7.426286184178253,0.02
0.8504744125215631,7.3659950152133415,0.02
0.9434884871187349,7.306835623524936,0.02
1.0355008818256255,7.248799704308094,0.02
1.1265123209567551,7.191878203163779,0.02
2.5220600927777124,14.217376516446237,0.02
2.874151720128487,14.002811166062868,0.02
3.2183487805799764,13.796772691440411,0.02
3.5547370548422026,13.599064567002031,0.02
3.8834201447064265,13.409479295908591,0.02
4.20451652270289,13.227801034494199,0.02
4.518156905053862,13.053807901953586,0.02
4.824481922560458,12.887274001567883,0.02
5.123640064383453,12.727971179162484,0.02
5.415785870568819,12.57567054336171,0.02
5.701078350122056,12.430143771214876,0.02
5.979679602796984,12.291164221078466,0.02
6.251753624120676,12.15850787337586,0.02
9.873890737272392,18.0023104927732,0.02
10.45100308178485,17.737203555567255,0.02
11.008163758572179,17.490723626778777,0.02
11.546185877864588,17.26185053149713,0.02
12.065863788954962,17.049606947234,0.02
12.567969283182272,16.85306018065043,0.02
13.053248875522243,16.67132301679008,0.02
13.522421962462127,16.503553833636694,0.02
9.267960101110221,10.91570059648343,0.02
9.465213642885162,10.850720944569561,0.02
9.658191432506397,10.789313590505444,0.02
9.847016673038683,10.731341227930354,0.02
10.031808788914068,10.676671986855556,0.02
10.212683469849381,10.625179288462718,0.02
10.389752727005893,10.576741693028058,0.02
10.563124959278083,10.531242742796248,0.02
10.73290502768459,10.488570801489733,0.02
10.899194336228565,10.44861889198387,0.02
11.06209091774977,10.411284533209116,0.02
11.221689523553813,10.376469577353586,0.02
11.378081715645525,10.344080048339979,0.02
11.531355960784687,10.314025982091756,0.02
11.681597725440817,10.286221269348777,0.02
11.828889571045615,10.260583501396644,0.02
11.973311248966374,10.237033819240073,0.02
12.11493979473545,10.215496766334695,0.02
12.253849621116833,10.195900145305579,0.02
12.39011260968765,10.178174878670887,0.02
12.52379820069151,10.16225487388885,0.02
12.654973480935281,10.148076892533716,0.02
12.783703269547857,10.135580423941148,0.02
12.910050201492497,10.124707563140285,0.02
13.03407480872293,10.115402893119784,0.02
13.155835598900403,10.107613371386982,0.02
13.275389131691078,10.101288220815604,0.02
13.392790092503711,10.096378824602299,0.02
13.508091363804123,10.09283862536712,0.02
13.621344093888382,10.090623028223026,0.02
13.732597763219376,10.089689307802894,0.02
13.841900248326457,10.089996518989263,0.02
13.949297883284196,10.091505411468201,0.02
14.05483551890821,10.094178347747059,0.02
14.158556579568721,10.097979224675528,0.02
14.260503117849998,10.102873398403306,0.02
14.36071586697425,10.108827612405795,0.02
14.459234291142069,10.115809928823259,0.02
14.556096633795692,10.123789662688003,0.02
14.651339963940613,10.132737319087083,0.02
14.745000220476504,10.142624533172405,0.02
14.837112254765037,10.153424012773705,0.02
14.927709871303923,10.165109483690529,0.02
15.01682586677944,10.177655637360909,0.02
15.10449206737733,10.191038081067218,0.02
15.190739364545896,10.205233290253068,0.02
15.275597749212647,10.22021856321539,0.02
15.359096344499584,10.235971977783397,0.02
15.441263437068523,10.25247235008226,0.02
15.522126507056402,10.269699195233304,0.02
15.601712256752759,10.287632689897142,0.02
15.680046637985074,10.306253636629007,0.02
15.75715487835293,10.325543429916513,0.02
15.833061506269816,10.345484023888563,0.02
15.907790374931094,10.366057901559532,0.02
15.981364685209204,10.387248045628217,0.02
16.053807007600586,10.409037910661485,0.02
16.12513930312145,10.431411396687002,0.02
16.195382943350097,10.454352824139038,0.02
16.264558729567245,10.47784690998622,0.02
16.33268691106432,10.501878745186207,0.02
16.399787202621454,10.5264337731642,0.02
16.465878801258448,10.551497769547488,0.02
16.530980402225673,10.577056822837728,0.02
16.595110214282254,10.603097316174255,0.02
16.658285974382437,10.629605910042407,0.02
16.720524961590403,10.656569525924112,0.02
16.781844010553197,10.683975330824914,0.02
16.842259524237587,10.711810722650426,0.02
16.90178748621419,10.740063316427653,0.02
16.960443472415992,10.768720931257304,0.02
17.018242662304335,10.797771578050549,0.02
17.07519984969366,10.827203447935458,0.02
17.13132945296899,10.857004901392324,0.02
17.18664552502599,10.887164457984095,0.02
17.24116176268326,10.917670786741894,0.02
17.29489151574658,10.948512697120474,0.02
17.347847795708123,10.979679130536503,0.02
17.400043284079533,11.011159152402524,0.02
17.451490340397118,11.042941944746019,0.02
17.50220100990115,11.075016799220743,0.02
17.55218703090427,11.107373110700454,0.02
17.601459841903093,11.140000371160701,0.02
17.65003058838758,11.172888164156504,0.02
17.697910129395066,11.206026159562743,0.02
17.74510904384567,11.239404108767959,0.02
17.791637636601894,11.273011840208355,0.02
17.83750594436484,11.306839255231205,0.02
17.88272374130823,11.34087632434004,0.02
17.92730054454569,11.375113083665857,0.02
17.97124561942105,11.40953963181846,0.02
18.014567984592517,11.444146126941005,0.02
18.057276416974393,11.478922784097596,0.02
18.099379456520783,11.513859872838795,0.02
18.140885410869082,11.548947715063846,0.02
18.181802359800802,11.584176683085829,0.02
18.22213815964955,11.619537197873305,0.02
18.261900447499666,11.65501972753924,0.02
18.30109664534979,11.690614786005938,0.02
18.339733964108763,11.726312931802845,0.02
18.37781940750856,11.76210476707796,0.02
18.41535977593694,11.797980936759718,0.02
18.452361670156456,11.833932127818077,0.02
18.488831494950443,11.869949068722416,0.02
18.524775462696237,11.906022528980648,0.02
18.560199596837194,11.942143318815146,0.02
18.595109735338617,11.97830228893702,0.02
18.62951153400653,12.014490330464168,0.02
18.663410469814753,12.050698374839241,0.02
18.696811844127296,12.086917393967406,0.02
18.72972078588874,12.123138400300192,0.02
18.762142254762267,12.159352447102634,0.02
18.794081044221596,12.19555062871935,0.02
18.82554178459529,12.231724080937308,0.02
18.85652894607388,12.267863981394687,0.02
18.887046841686665,12.303961550030715,0.02
18.917099630201776,12.340008049607441,0.02
18.946691319083495,12.375994786260435,0.02
18.975825767306816,12.411913110083201,0.02
19.004506688233118,12.44775441573143,0.02
19.032737652392242,12.483510143105807,0.02
19.060522090300775,12.519171778009275,0.02
19.087863295215275,12.554730852835984,0.02
19.11476442584497,12.590178947319611,0.02
19.141228509128137,12.625507689233386,0.02
19.167258442858888,12.660708755146407,0.02
19.192856998437517,12.695773871202729,0.02
19.218026823477278,12.730694813844712,0.02
19.242770444487135,12.76546341060731,0.02
19.267090269464834,12.800071540881222,0.02
19.29098859054767,12.83451113668503,0.02
19.31446758656427,12.86877418343271,0.02
19.337529325649875,12.902852720702917,0.02
19.360175767799973,12.936738842996101,0.02
19.382408767424323,12.970424700499382,0.02
19.404230075885355,13.003902499817702,0.02
19.425641344018402,13.037164504733203,0.02
19.44664412464217,13.07020303691786,0.02
19.46723987508406,13.103010476643043,0.02
19.487429959619067,13.13557926351488,0.02
19.507215651975788,13.167901897127097,0.02
19.52659813778872,13.199970937769958,0.02
19.54557851703208,13.23177900706141,0.02
19.56415780646275,13.263318788626002,0.02
19.58233694204104,13.294583028697094,0.02
19.600116781313865,13.32556453675533,0.02
19.617498105839807,13.356256186101842,0.02
19.634481623540648,13.386650914453138,0.02
19.651067971078497,13.416741724511615,0.02
19.667257716187187,13.446521684486873,0.02
19.683051360035545,13.475983928640582,0.02
19.698449339516564,13.505121657785102,0.02
19.71345202958676,13.533928139792048,0.02
19.728059745511224,13.562396710039398,0.02
19.74227274517595,13.590520771891073,0.02
19.756091231337596,13.618293797103703,0.02
19.769515353845584,13.645709326295885,0.02
19.782545211905315,13.672760969282562,0.02
19.795180856241924,13.699442405504696,0.02
19.80742229133538,13.72574738440424,0.02
19.81926947757374,13.751669725717747,0.02
19.830722333411284,13.777203319865244,0.02
19.841780737514128,13.802342128230668,0.02
19.85244453088601,13.82708018347265,0.02
19.862713518971393,13.851411589803261,0.02
19.872587473722636,13.875330523265026,0.02
19.882066135716915,13.898831231947076,0.02
19.89114921613891,13.921908036263167,0.02
19.899836398857005,13.944555329156543,0.02
19.90812734242841,13.96676757627397,0.02
19.91602168208583,13.988539316207406,0.02
19.92351903167865,14.009865160643589,0.02
19.9306189856827,14.030739794516448,0.02
19.93732112108898,14.051157976182,0.02
19.943624999321983,14.071114537556333,0.02
19.949530168142946,14.090604384198581,0.02
19.9550361635188,14.109622495494714,0.02
19.960142511448854,14.128163924676388,0.02
19.96484872983726,14.146223798999838,0.02
19.96915433025163,14.163797319735236,0.02
19.973058819760634,14.18087976232079,0.02
19.976561702654436,14.197466476340379,0.02
19.979662482230264,14.213552885644892,0.02
19.982360662486677,14.22913448834314,0.02
19.98465574984993,14.24420685685055,0.02
19.986547254830878,14.25876563791876,0.02
19.98803469372451,14.272806552626092,0.02
19.98911759020383,14.286325396406813,0.02
19.989795476966176,14.299318039036827,0.02
19.990067897335354,14.311780424635236,0.02
19.989934406815117,14.323708571638674,0.02
19.98939457465836,14.335098572779447,0.02
19.988447985394984,14.345946595066644,0.02
19.987094240356257,14.35624887975875,0.02
19.985332959140155,14.366001742288335,0.02
19.98316378110415,14.3752015722693,0.02
19.980586366805493,14.383844833407174,0.02
19.977600399422737,14.3919280634695,0.02
19.97420558616512,14.399447874223004,0.02
19.970401659667537,14.40640095135901,0.02
19.96618837933473,14.412784054453347,0.02
19.961565532707194,14.418594016884665,0.02
19.956532936751156,14.423827745759379,0.02
19.951090439206695,14.428482221853134,0.02
19.945237919810484,14.432554499530136,0.02
19.93897529160821,14.43604170664605,0.02
19.932302502164543,14.438941044524384,0.02
19.92521953479168,14.441249787803295,0.02
19.917726409733017,14.442965284414132,0.02
19.909823185366392,14.444084955469261,0.02
19.901509959340554,14.444606295190395,0.02
19.89278686972402,14.444526870832757,0.02
19.88365409610926,14.443844322569094,0.02
19.874111860715878,14.442556363467856,0.02
19.864160429490425,14.44066077935005,0.02
19.85380011310928,14.438155428747512,0.02
19.843031268072966,14.435038242805176,0.02
19.831854297699937,14.431307225223591,0.02
19.820269653086363,14.426960452158452,0.02
19.808277834163146,14.421996072153936,0.02
19.79587939057884,14.416412306095728,0.02
19.783074922674714,14.410207447099435,0.02
19.769865082401694,14.403379860469217,0.02
19.756250574199203,14.395927983655204,0.02
19.742232155893664,14.387850326140908,0.02
19.7278106395478,14.379145469434654,0.02
19.712986892287987,14.369812066995474,0.02
19.697761837161885,14.359848844198453,0.02
19.682136453883775,14.349254598275637,0.02
19.66611177965072,14.338028198282771,0.02
19.649688909896074,14.326168585097786,0.02
19.632868999025078,14.313674771337508,0.02
19.61565326111727,14.300545841383958,0.02
19.59804297066264,14.28678095135007,0.02
19.58003946320638,14.27237932908543,0.02
19.56164413600963,14.257340274137551,0.02
19.542858448721116,14.241663157828999,0.02
19.523683923949594,14.225347423189168,0.02
19.504122147871165,14.208392585044397,0.02
19.48417477082716,14.19079823001803,0.02
19.463843507854637,14.172564016564213,0.02
19.443130139216716,14.153689675044134,0.02
19.422036510925768,14.134175007758143,0.02
19.40056453521334,14.114019889037602,0.02
19.378716191010312,14.093224265315495,0.02
19.356493524378003,14.07178815521334,0.02
19.333898648934333,14.04971164965896,0.02
19.31093374624004,14.026994911989762,0.02
19.287601066169703,14.00363817809577,0.02
19.263902927272643,13.979641756533473,0.02
19.23984171707732,13.955006028734939,0.02
19.215419892385896,13.92973144911781,0.02
19.190639979574712,13.903818545314516,0.02
19.16550457478767,13.87726791836656,0.02
19.14001634419549,13.85008024290762,0.02
19.11417802416995,13.822256267476348,0.02
19.08799242143724,13.793796814674018,0.02
19.061462413221264,13.764702781521029,0.02
19.034590947338263,13.734975139696873,0.02
19.007381042266672,13.704614935870168,0.02
18.97983578720217,13.673623292035858,0.02
18.95195834204226,13.642001405851477,0.02
18.92375193737074,13.609750551041177,0.02
18.895219874420253,13.576872077774585,0.02
18.866365524939035,13.54336741310326,0.02
18.837192331097434,13.50923806140982,0.02
18.80770380528934,13.47448560487555,0.02
18.77790352996263,13.439111704008843,0.02
18.747795157337894,13.403118098157679,0.02
18.717382409150275,13.366506606073239,0.02
18.686669076326265,13.329279126515262,0.02
18.65565901858133,13.291437638894823,0.02
18.62435616406235,13.25298420387802,0.02
18.592764508809765,13.21392096413653,0.02
18.5608881163464,13.174250145052557,0.02
18.52873111704685,13.133974055496003,0.02
18.496297707555865,13.093095088596455,0.02
18.463592150161745,13.05161572267639,0.02
18.430618772018306,13.009538522003988,0.02
18.397381964452816,12.966866137850285,0.02
18.36388618209723,12.923601309392629,0.02
18.330135942011744,12.879746864769656,0.02
18.296135822747868,12.83530572210674,0.02
18.261890463338858,12.790280890697646,0.02
18.227404562236977,12.74467547211584,0.02
18.192682876136747,12.698492661466162,0.02
18.15773021883163,12.65173574866976,0.02
18.122551459850193,12.604408119775195,0.02
18.08715152318192,12.556513258370646,0.02
18.05153538577068,12.50805474704138,0.02
18.01570807604868,12.459036268850234,0.02
17.97967467234436,12.409461608987753,0.02
17.943440301149383,12.359334656366133,0.02
17.90701013542302,12.308659405335739,0.02
17.870389392676866,12.257439957541484,0.02
17.83358333306346,12.20568052370861,0.02
17.7965972572861,12.153385425630816,0.02
17.759436504512216,12.100559098194612,0.02
17.72210645004501,12.047206091426567,0.02
17.68461250306192,11.993331072772065,0.02
17.646960104051647,11.938938829276669,0.02
17.609154722311875,11.884034269984905,0.02
17.57120185322866,11.828622428411563,0.02
17.533107015445836,11.772708465046163,0.02
17.494875747978554,11.716297670035587,0.02
17.456513607097296,11.659395465888315,0.02
17.41802616317092,11.602007410355588,0.02
17.37941899731822,11.54413919933737,0.02
17.340697697986453,11.48579666999702,0.02
17.301867857267954,11.426985803864547,0.02
17.262935067256034,11.367712730163667,0.02
17.22390491602506,11.30798372918664,0.02
17.184782983689743,11.247805235802769,0.02
17.145574838110157,11.187183843105176,0.02
17.1062860305815,11.126126306180662,0.02
17.06692209124133,11.064639545942235,0.02
17.027488524434332,11.002730653227621,0.02
16.98799080375552,10.940406892847024,0.02
16.948434367058347,10.877675707940718,0.02
16.908824611209884,10.814544724363268,0.02
16.869166886626786,10.751021755211225,0.02
16.829466491738806,10.687114805566464,0.02
16.789728667132007,10.622832077284801,0.02
16.74995858957975,10.55818197399782,0.02
16.71016136588635,10.493173106254302,0.02
16.670342026414964,10.427814296738482,0.02
16.630505518571624,10.362114585753192,0.02
16.5906566999596,10.296083236730134,0.02
16.550800331366222,10.22972974200604,0.02
16.510941069560037,10.16306382863528,0.02
16.471083459834897,10.096095464445408,0.02
16.43123192834462,10.028834864231326,0.02
16.391390774261485,9.961292495982022,0.02
16.3515641616528,9.893479087461492,0.02
16.31175611117462,9.825405632756286,0.02
16.27197049156051,9.757083399055904,0.02
16.2322110108423,9.68852393356242,0.02
16.19248120740631,9.619739070537912,0.02
16.1527844407621,9.550740938485685,0.02
16.11312388218585,9.481541967452412,0.02
16.073502505083976,9.412154896523099,0.02
16.03392307512157,9.342592781328014,0.02
15.99438814025561,9.272869001795351,0.02
15.954900020422006,9.202997269880312,0.02
15.915460797151761,9.132991637550317,0.02
15.876072302902912,9.062866504727982,0.02
15.836736110234323,8.992636627373884,0.02
15.797453520886537,8.92231712570726,0.02
15.758225554481442,8.851923492355379,0.02
15.719052937343674,8.781471600704565,0.02
